Date, Minor Trend, Major Trend, Pivot Price, Interpolated Pivot Price
20/05/2005, Up, Up, , 10431.772, 
21/05/2005, Up, Up, , 10484.488, 
22/05/2005, Up, Up, , 10537.204, 
23/05/2005, Up, Up, 10589.92, 10589.92, 10
24/05/2005, Up, Up, , 10493.19, 
25/05/2005, Down, Up, 10396.46, 10396.46, 2
26/05/2005, Down, Up, , 10410.108695652173913043478261, 
27/05/2005, Down, Up, , 10423.757391304347826086956522, 
28/05/2005, Down, Up, , 10437.406086956521739130434783, 
29/05/2005, Down, Up, , 10451.054782608695652173913043, 
30/05/2005, Down, Up, , 10464.703478260869565217391304, 
31/05/2005, Down, Up, , 10478.352173913043478260869565, 
01/06/2005, Down, Up, , 10492.000869565217391304347826, 
02/06/2005, Down, Up, , 10505.649565217391304347826087, 
03/06/2005, Down, Up, , 10519.298260869565217391304348, 
04/06/2005, Down, Up, , 10532.946956521739130434782609, 
05/06/2005, Down, Up, , 10546.595652173913043478260870, 
06/06/2005, Down, Up, , 10560.244347826086956521739130, 
07/06/2005, Down, Up, , 10573.893043478260869565217391, 
08/06/2005, Down, Up, , 10587.541739130434782608695652, 
09/06/2005, Down, Up, , 10601.190434782608695652173913, 
10/06/2005, Down, Up, , 10614.839130434782608695652174, 
11/06/2005, Down, Up, , 10628.487826086956521739130435, 
12/06/2005, Down, Up, , 10642.136521739130434782608696, 
13/06/2005, Down, Up, , 10655.785217391304347826086957, 
14/06/2005, Up, Up, , 10669.433913043478260869565217, 
15/06/2005, Up, Up, , 10683.082608695652173913043478, 
16/06/2005, Up, Up, , 10696.731304347826086956521739, 
17/06/2005, Up, Up, 10710.38, 10710.38, 23
18/06/2005, Up, Up, , 10662.282, 
19/06/2005, Up, Up, , 10614.184, 
20/06/2005, Up, Up, , 10566.086, 
21/06/2005, Up, Up, , 10517.988, 
22/06/2005, Up, Up, , 10469.890, 
23/06/2005, Down, Up, , 10421.792, 
24/06/2005, Down, Down, , 10373.694, 
25/06/2005, Down, Down, , 10325.596, 
26/06/2005, Down, Down, , 10277.498, 
27/06/2005, Down, Down, 10229.4, 10229.4, 10
28/06/2005, Down, Down, , 10350.93, 
29/06/2005, Up, Down, 10472.46, 10472.46, 2
30/06/2005, Up, Down, , 10431.1825, 
01/07/2005, Down, Down, , 10389.9050, 
02/07/2005, Down, Down, , 10348.6275, 
03/07/2005, Down, Down, , 10307.3500, 
04/07/2005, Down, Down, , 10266.0725, 
05/07/2005, Down, Down, , 10224.7950, 
06/07/2005, Down, Down, , 10183.5175, 
07/07/2005, Down, Down, 10142.24, 10142.24, 8
08/07/2005, Down, Down, , 10211.71875, 
09/07/2005, Down, Down, , 10281.19750, 
10/07/2005, Down, Down, , 10350.67625, 
11/07/2005, Up, Up, , 10420.15500, 
12/07/2005, Up, Up, , 10489.63375, 
13/07/2005, Up, Up, , 10559.11250, 
14/07/2005, Up, Up, , 10628.59125, 
15/07/2005, Up, Up, 10698.07, 10698.07, 8
16/07/2005, Up, Up, , 10684.105833333333333333333333, 
17/07/2005, Up, Up, , 10670.141666666666666666666667, 
18/07/2005, Down, Up, , 10656.177500000000000000000000, 
19/07/2005, Down, Up, , 10642.213333333333333333333333, 
20/07/2005, Down, Up, , 10628.249166666666666666666667, 
21/07/2005, Down, Up, , 10614.285000000000000000000000, 
22/07/2005, Down, Up, , 10600.320833333333333333333333, 
23/07/2005, Down, Up, , 10586.356666666666666666666667, 
24/07/2005, Down, Up, , 10572.392500000000000000000000, 
25/07/2005, Down, Up, , 10558.428333333333333333333333, 
26/07/2005, Down, Up, , 10544.464166666666666666666667, 
27/07/2005, Down, Up, 10530.5, 10530.5, 12
28/07/2005, Down, Up, , 10642.55, 
29/07/2005, Up, Up, 10754.6, 10754.6, 2
30/07/2005, Up, Up, , 10728.885, 
31/07/2005, Up, Up, , 10703.170, 
01/08/2005, Up, Up, , 10677.455, 
02/08/2005, Up, Up, , 10651.740, 
03/08/2005, Up, Up, , 10626.025, 
04/08/2005, Down, Up, , 10600.310, 
05/08/2005, Down, Down, , 10574.595, 
06/08/2005, Down, Down, , 10548.880, 
07/08/2005, Down, Down, , 10523.165, 
08/08/2005, Down, Down, 10497.45, 10497.45, 10
09/08/2005, Down, Down, , 10622.16, 
10/08/2005, Up, Down, 10746.87, 10746.87, 2
11/08/2005, Up, Down, , 10724.477894736842105263157895, 
12/08/2005, Down, Down, , 10702.085789473684210526315789, 
13/08/2005, Down, Down, , 10679.693684210526315789473684, 
14/08/2005, Down, Down, , 10657.301578947368421052631579, 
15/08/2005, Down, Down, , 10634.909473684210526315789474, 
16/08/2005, Down, Down, , 10612.517368421052631578947368, 
17/08/2005, Down, Down, , 10590.125263157894736842105263, 
18/08/2005, Down, Down, , 10567.733157894736842105263158, 
19/08/2005, Down, Down, , 10545.341052631578947368421053, 
20/08/2005, Down, Down, , 10522.948947368421052631578947, 
21/08/2005, Down, Down, , 10500.556842105263157894736842, 
22/08/2005, Down, Down, , 10478.164736842105263157894737, 
23/08/2005, Down, Down, , 10455.772631578947368421052632, 
24/08/2005, Down, Down, , 10433.380526315789473684210526, 
25/08/2005, Down, Down, , 10410.988421052631578947368421, 
26/08/2005, Down, Down, , 10388.596315789473684210526316, 
27/08/2005, Down, Down, , 10366.204210526315789473684211, 
28/08/2005, Down, Down, , 10343.812105263157894736842105, 
29/08/2005, Down, Down, 10321.42, 10321.42, 19
30/08/2005, Down, Down, , 10351.587857142857142857142857, 
31/08/2005, Down, Down, , 10381.755714285714285714285714, 
01/09/2005, Up, Down, , 10411.923571428571428571428571, 
02/09/2005, Up, Down, , 10442.091428571428571428571429, 
03/09/2005, Up, Down, , 10472.259285714285714285714286, 
04/09/2005, Up, Down, , 10502.427142857142857142857143, 
05/09/2005, Up, Down, , 10532.595000000000000000000000, 
06/09/2005, Up, Down, , 10562.762857142857142857142857, 
07/09/2005, Up, Down, , 10592.930714285714285714285714, 
08/09/2005, Up, Down, , 10623.098571428571428571428571, 
09/09/2005, Up, Down, , 10653.266428571428571428571429, 
10/09/2005, Up, Down, , 10683.434285714285714285714286, 
11/09/2005, Up, Down, , 10713.602142857142857142857143, 
12/09/2005, Up, Down, 10743.77, 10743.77, 14
13/09/2005, Up, Down, , 10658.53, 
14/09/2005, Down, Down, , 10573.29, 
15/09/2005, Down, Down, 10488.05, 10488.05, 3
16/09/2005, Up, Down, 10696.24, 10696.24, 1
17/09/2005, Up, Down, , 10630.785, 
18/09/2005, Up, Down, , 10565.330, 
19/09/2005, Up, Down, , 10499.875, 
20/09/2005, Down, Down, , 10434.420, 
21/09/2005, Down, Down, , 10368.965, 
22/09/2005, Down, Down, 10303.51, 10303.51, 6
23/09/2005, Down, Down, , 10333.827272727272727272727273, 
24/09/2005, Down, Down, , 10364.144545454545454545454545, 
25/09/2005, Down, Down, , 10394.461818181818181818181818, 
26/09/2005, Up, Down, , 10424.779090909090909090909091, 
27/09/2005, Up, Down, , 10455.096363636363636363636364, 
28/09/2005, Up, Down, , 10485.413636363636363636363636, 
29/09/2005, Up, Down, , 10515.730909090909090909090909, 
30/09/2005, Up, Down, , 10546.048181818181818181818182, 
01/10/2005, Up, Down, , 10576.365454545454545454545455, 
02/10/2005, Up, Down, , 10606.682727272727272727272727, 
03/10/2005, Up, Down, 10637, 10637, 11
04/10/2005, Down, Down, , 10583.118, 
05/10/2005, Down, Down, , 10529.236, 
06/10/2005, Down, Down, , 10475.354, 
07/10/2005, Down, Down, , 10421.472, 
08/10/2005, Down, Down, , 10367.590, 
09/10/2005, Down, Down, , 10313.708, 
10/10/2005, Down, Down, , 10259.826, 
11/10/2005, Down, Down, , 10205.944, 
12/10/2005, Down, Down, , 10152.062, 
13/10/2005, Down, Down, 10098.18, 10098.18, 10
14/10/2005, Down, Down, , 10119.094418604651162790697674, 
15/10/2005, Down, Down, , 10140.008837209302325581395349, 
16/10/2005, Down, Down, , 10160.923255813953488372093023, 
17/10/2005, Up, Down, , 10181.837674418604651162790698, 
18/10/2005, Up, Down, , 10202.752093023255813953488372, 
19/10/2005, Up, Down, , 10223.666511627906976744186047, 
20/10/2005, Up, Down, , 10244.580930232558139534883721, 
21/10/2005, Up, Down, , 10265.495348837209302325581395, 
22/10/2005, Up, Down, , 10286.409767441860465116279070, 
23/10/2005, Up, Down, , 10307.324186046511627906976744, 
24/10/2005, Up, Down, , 10328.238604651162790697674419, 
25/10/2005, Up, Down, , 10349.153023255813953488372093, 
26/10/2005, Up, Down, , 10370.067441860465116279069767, 
27/10/2005, Up, Down, , 10390.981860465116279069767442, 
28/10/2005, Up, Down, , 10411.896279069767441860465116, 
29/10/2005, Up, Down, , 10432.810697674418604651162791, 
30/10/2005, Up, Down, , 10453.725116279069767441860465, 
31/10/2005, Up, Down, , 10474.639534883720930232558140, 
01/11/2005, Up, Down, , 10495.553953488372093023255814, 
02/11/2005, Up, Down, , 10516.468372093023255813953488, 
03/11/2005, Up, Down, , 10537.382790697674418604651163, 
04/11/2005, Up, Down, , 10558.297209302325581395348837, 
05/11/2005, Up, Down, , 10579.211627906976744186046512, 
06/11/2005, Up, Down, , 10600.126046511627906976744186, 
07/11/2005, Up, Down, , 10621.040465116279069767441860, 
08/11/2005, Up, Down, , 10641.954883720930232558139535, 
09/11/2005, Up, Up, , 10662.869302325581395348837209, 
10/11/2005, Up, Up, , 10683.783720930232558139534884, 
11/11/2005, Up, Up, , 10704.698139534883720930232558, 
12/11/2005, Up, Up, , 10725.612558139534883720930233, 
13/11/2005, Up, Up, , 10746.526976744186046511627907, 
14/11/2005, Up, Up, , 10767.441395348837209302325581, 
15/11/2005, Up, Up, , 10788.355813953488372093023256, 
16/11/2005, Up, Up, , 10809.270232558139534883720930, 
17/11/2005, Up, Up, , 10830.184651162790697674418605, 
18/11/2005, Up, Up, , 10851.099069767441860465116279, 
19/11/2005, Up, Up, , 10872.013488372093023255813954, 
20/11/2005, Up, Up, , 10892.927906976744186046511628, 
21/11/2005, Up, Up, , 10913.842325581395348837209302, 
22/11/2005, Up, Up, , 10934.756744186046511627906977, 
23/11/2005, Up, Up, , 10955.671162790697674418604651, 
24/11/2005, Up, Up, , 10976.585581395348837209302326, 
25/11/2005, Up, Up, 10997.5, 10997.5, 43
26/11/2005, Up, Up, , 10975.825, 
27/11/2005, Up, Up, , 10954.150, 
28/11/2005, Up, Up, , 10932.475, 
29/11/2005, Up, Up, , 10910.800, 
30/11/2005, Up, Up, , 10889.125, 
01/12/2005, Up, Up, , 10867.450, 
02/12/2005, Up, Up, , 10845.775, 
03/12/2005, Up, Up, , 10824.100, 
04/12/2005, Up, Up, , 10802.425, 
05/12/2005, Up, Up, , 10780.750, 
06/12/2005, Up, Up, , 10759.075, 
07/12/2005, Up, Up, , 10737.400, 
08/12/2005, Down, Up, , 10715.725, 
09/12/2005, Down, Up, 10694.05, 10694.05, 14
10/12/2005, Down, Up, , 10742.543333333333333333333333, 
11/12/2005, Down, Up, , 10791.036666666666666666666667, 
12/12/2005, Down, Up, , 10839.530000000000000000000000, 
13/12/2005, Down, Up, , 10888.023333333333333333333333, 
14/12/2005, Down, Up, , 10936.516666666666666666666667, 
15/12/2005, Up, Up, 10985.01, 10985.01, 6
16/12/2005, Up, Up, , 10967.387368421052631578947368, 
17/12/2005, Up, Up, , 10949.764736842105263157894737, 
18/12/2005, Up, Up, , 10932.142105263157894736842105, 
19/12/2005, Up, Up, , 10914.519473684210526315789474, 
20/12/2005, Down, Up, , 10896.896842105263157894736842, 
21/12/2005, Down, Up, , 10879.274210526315789473684211, 
22/12/2005, Down, Up, , 10861.651578947368421052631579, 
23/12/2005, Down, Up, , 10844.028947368421052631578947, 
24/12/2005, Down, Up, , 10826.406315789473684210526316, 
25/12/2005, Down, Up, , 10808.783684210526315789473684, 
26/12/2005, Down, Up, , 10791.161052631578947368421053, 
27/12/2005, Down, Up, , 10773.538421052631578947368421, 
28/12/2005, Down, Up, , 10755.915789473684210526315789, 
29/12/2005, Down, Up, , 10738.293157894736842105263158, 
30/12/2005, Down, Down, , 10720.670526315789473684210526, 
31/12/2005, Down, Down, , 10703.047894736842105263157895, 
01/01/2006, Down, Down, , 10685.425263157894736842105263, 
02/01/2006, Down, Down, , 10667.802631578947368421052632, 
03/01/2006, Down, Down, 10650.18, 10650.18, 19
04/01/2006, Down, Down, , 10706.30125, 
05/01/2006, Up, Down, , 10762.42250, 
06/01/2006, Up, Up, , 10818.54375, 
07/01/2006, Up, Up, , 10874.66500, 
08/01/2006, Up, Up, , 10930.78625, 
09/01/2006, Up, Up, , 10986.90750, 
10/01/2006, Up, Up, , 11043.02875, 
11/01/2006, Up, Up, 11099.15, 11099.15, 8
12/01/2006, Up, Up, , 11058.1675, 
13/01/2006, Down, Up, , 11017.1850, 
14/01/2006, Down, Up, , 10976.2025, 
15/01/2006, Down, Up, , 10935.2200, 
16/01/2006, Down, Up, , 10894.2375, 
17/01/2006, Down, Up, , 10853.2550, 
18/01/2006, Down, Up, , 10812.2725, 
19/01/2006, Down, Up, , 10771.2900, 
20/01/2006, Down, Down, , 10730.3075, 
21/01/2006, Down, Down, , 10689.3250, 
22/01/2006, Down, Down, , 10648.3425, 
23/01/2006, Down, Down, 10607.36, 10607.36, 12
24/01/2006, Down, Down, , 10627.198620689655172413793103, 
25/01/2006, Down, Down, , 10647.037241379310344827586207, 
26/01/2006, Down, Down, , 10666.875862068965517241379310, 
27/01/2006, Down, Down, , 10686.714482758620689655172414, 
28/01/2006, Down, Down, , 10706.553103448275862068965517, 
29/01/2006, Down, Down, , 10726.391724137931034482758621, 
30/01/2006, Down, Down, , 10746.230344827586206896551724, 
31/01/2006, Down, Down, , 10766.068965517241379310344828, 
01/02/2006, Down, Down, , 10785.907586206896551724137931, 
02/02/2006, Down, Down, , 10805.746206896551724137931034, 
03/02/2006, Down, Down, , 10825.584827586206896551724138, 
04/02/2006, Down, Down, , 10845.423448275862068965517241, 
05/02/2006, Down, Down, , 10865.262068965517241379310345, 
06/02/2006, Down, Down, , 10885.100689655172413793103448, 
07/02/2006, Down, Down, , 10904.939310344827586206896552, 
08/02/2006, Down, Down, , 10924.777931034482758620689655, 
09/02/2006, Up, Down, , 10944.616551724137931034482759, 
10/02/2006, Up, Down, , 10964.455172413793103448275862, 
11/02/2006, Up, Down, , 10984.293793103448275862068966, 
12/02/2006, Up, Down, , 11004.132413793103448275862069, 
13/02/2006, Up, Down, , 11023.971034482758620689655172, 
14/02/2006, Up, Down, , 11043.809655172413793103448276, 
15/02/2006, Up, Up, , 11063.648275862068965517241379, 
16/02/2006, Up, Up, , 11083.486896551724137931034483, 
17/02/2006, Up, Up, , 11103.325517241379310344827586, 
18/02/2006, Up, Up, , 11123.164137931034482758620690, 
19/02/2006, Up, Up, , 11143.002758620689655172413793, 
20/02/2006, Up, Up, , 11162.841379310344827586206897, 
21/02/2006, Up, Up, 11182.68, 11182.68, 29
22/02/2006, Up, Up, , 11161.442142857142857142857143, 
23/02/2006, Up, Up, , 11140.204285714285714285714286, 
24/02/2006, Down, Up, , 11118.966428571428571428571429, 
25/02/2006, Down, Up, , 11097.728571428571428571428571, 
26/02/2006, Down, Up, , 11076.490714285714285714285714, 
27/02/2006, Down, Up, , 11055.252857142857142857142857, 
28/02/2006, Down, Up, , 11034.015000000000000000000000, 
01/03/2006, Down, Up, , 11012.777142857142857142857143, 
02/03/2006, Down, Up, , 10991.539285714285714285714286, 
03/03/2006, Down, Up, , 10970.301428571428571428571429, 
04/03/2006, Down, Up, , 10949.063571428571428571428571, 
05/03/2006, Down, Up, , 10927.825714285714285714285714, 
06/03/2006, Down, Up, , 10906.587857142857142857142857, 
07/03/2006, Down, Up, 10885.35, 10885.35, 14
08/03/2006, Down, Up, , 10919.563571428571428571428571, 
09/03/2006, Up, Up, , 10953.777142857142857142857143, 
10/03/2006, Up, Up, , 10987.990714285714285714285714, 
11/03/2006, Up, Up, , 11022.204285714285714285714286, 
12/03/2006, Up, Up, , 11056.417857142857142857142857, 
13/03/2006, Up, Up, , 11090.631428571428571428571429, 
14/03/2006, Up, Up, , 11124.845000000000000000000000, 
15/03/2006, Up, Up, , 11159.058571428571428571428571, 
16/03/2006, Up, Up, , 11193.272142857142857142857143, 
17/03/2006, Up, Up, , 11227.485714285714285714285714, 
18/03/2006, Up, Up, , 11261.699285714285714285714286, 
19/03/2006, Up, Up, , 11295.912857142857142857142857, 
20/03/2006, Up, Up, , 11330.126428571428571428571429, 
21/03/2006, Up, Up, 11364.34, 11364.34, 14
22/03/2006, Up, Up, , 11351.491481481481481481481481, 
23/03/2006, Up, Up, , 11338.642962962962962962962963, 
24/03/2006, Up, Up, , 11325.794444444444444444444444, 
25/03/2006, Up, Up, , 11312.945925925925925925925926, 
26/03/2006, Up, Up, , 11300.097407407407407407407407, 
27/03/2006, Down, Up, , 11287.248888888888888888888889, 
28/03/2006, Down, Up, , 11274.400370370370370370370370, 
29/03/2006, Down, Up, , 11261.551851851851851851851852, 
30/03/2006, Down, Up, , 11248.703333333333333333333333, 
31/03/2006, Down, Up, , 11235.854814814814814814814815, 
01/04/2006, Down, Up, , 11223.006296296296296296296296, 
02/04/2006, Down, Up, , 11210.157777777777777777777778, 
03/04/2006, Down, Up, , 11197.309259259259259259259259, 
04/04/2006, Down, Up, , 11184.460740740740740740740741, 
05/04/2006, Down, Up, , 11171.612222222222222222222222, 
06/04/2006, Down, Up, , 11158.763703703703703703703704, 
07/04/2006, Down, Up, , 11145.915185185185185185185185, 
08/04/2006, Down, Up, , 11133.066666666666666666666667, 
09/04/2006, Down, Up, , 11120.218148148148148148148148, 
10/04/2006, Down, Up, , 11107.369629629629629629629630, 
11/04/2006, Down, Up, , 11094.521111111111111111111111, 
12/04/2006, Down, Up, , 11081.672592592592592592592593, 
13/04/2006, Down, Up, , 11068.824074074074074074074074, 
14/04/2006, Down, Up, , 11055.975555555555555555555556, 
15/04/2006, Down, Up, , 11043.127037037037037037037037, 
16/04/2006, Down, Up, , 11030.278518518518518518518519, 
17/04/2006, Down, Up, 11017.43, 11017.43, 27
18/04/2006, Down, Up, , 11130.1125, 
19/04/2006, Up, Up, , 11242.7950, 
20/04/2006, Up, Up, , 11355.4775, 
21/04/2006, Up, Up, 11468.16, 11468.16, 4
22/04/2006, Up, Up, , 11404.3825, 
23/04/2006, Up, Up, , 11340.6050, 
24/04/2006, Up, Up, , 11276.8275, 
25/04/2006, Down, Up, 11213.05, 11213.05, 4
26/04/2006, Down, Up, , 11246.119333333333333333333333, 
27/04/2006, Down, Up, , 11279.188666666666666666666667, 
28/04/2006, Down, Up, , 11312.258000000000000000000000, 
29/04/2006, Down, Up, , 11345.327333333333333333333333, 
30/04/2006, Down, Up, , 11378.396666666666666666666667, 
01/05/2006, Down, Up, , 11411.466000000000000000000000, 
02/05/2006, Down, Up, , 11444.535333333333333333333333, 
03/05/2006, Down, Up, , 11477.604666666666666666666667, 
04/05/2006, Down, Up, , 11510.674000000000000000000000, 
05/05/2006, Up, Up, , 11543.743333333333333333333333, 
06/05/2006, Up, Up, , 11576.812666666666666666666667, 
07/05/2006, Up, Up, , 11609.882000000000000000000000, 
08/05/2006, Up, Up, , 11642.951333333333333333333333, 
09/05/2006, Up, Up, , 11676.020666666666666666666667, 
10/05/2006, Up, Up, 11709.09, 11709.09, 15
11/05/2006, Up, Up, , 11657.032857142857142857142857, 
12/05/2006, Down, Up, , 11604.975714285714285714285714, 
13/05/2006, Down, Up, , 11552.918571428571428571428571, 
14/05/2006, Down, Up, , 11500.861428571428571428571429, 
15/05/2006, Down, Up, , 11448.804285714285714285714286, 
16/05/2006, Down, Up, , 11396.747142857142857142857143, 
17/05/2006, Down, Down, , 11344.690000000000000000000000, 
18/05/2006, Down, Down, , 11292.632857142857142857142857, 
19/05/2006, Down, Down, , 11240.575714285714285714285714, 
20/05/2006, Down, Down, , 11188.518571428571428571428571, 
21/05/2006, Down, Down, , 11136.461428571428571428571429, 
22/05/2006, Down, Down, , 11084.404285714285714285714286, 
23/05/2006, Down, Down, , 11032.347142857142857142857143, 
24/05/2006, Down, Down, 10980.29, 10980.29, 14
25/05/2006, Down, Down, , 11154.825, 
26/05/2006, Up, Down, 11329.36, 11329.36, 2
27/05/2006, Up, Down, , 11273.568, 
28/05/2006, Up, Down, , 11217.776, 
29/05/2006, Up, Down, , 11161.984, 
30/05/2006, Up, Down, , 11106.192, 
31/05/2006, Down, Down, 11050.4, 11050.4, 5
01/06/2006, Down, Down, , 11189.84, 
02/06/2006, Up, Down, 11329.28, 11329.28, 2
03/06/2006, Up, Down, , 0.0, 
04/06/2006, Up, Down, , 0.0, 
05/06/2006, Up, Down, , 0.0, 
06/06/2006, Down, Down, , 0.0, 
07/06/2006, Down, Down, , 0.0, 
08/06/2006, Down, Down, , 0.0, 
09/06/2006, Down, Down, , 0.0, 
10/06/2006, Down, Down, , 0.0, 
11/06/2006, Down, Down, , 0.0, 
12/06/2006, Down, Down, , 0.0, 
13/06/2006, Down, Down, , 0.0, 
